{Timestamp; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]}
1742891950764;29;12;19;5;1,1,2,1,1;7.5
1742891950865;29;13;19;5;1,1,2,1,1;8.1
1742891950963;29;9;19;5;1,1,2,1,1;8.9
1742891951063;29;11;19;5;1,1,2,1,1;9.5
1742891951163;29;7;19;5;1,1,2,1,1;10.6
1742891951263;11;14;19;4;1,1,2,1;11.1
1742891951363;11;13;19;4;1,1,2,1;10.1
1742891951463;11;12;19;4;1,1,2,1;10.8
1742891951563;29;8;19;5;1,1,2,1,1;12
1742891951663;11;13;19;4;1,1,2,1;12.8
1742891951763;11;12;19;4;1,1,2,1;12.9
1742891951863;11;13;19;4;1,1,2,1;12.4
1742891951963;29;10;19;5;1,1,2,1,1;12.1
1742891952063;29;12;19;5;1,1,2,1,1;12.3
1742891952163;56;7;12;6;1,1,2,1,1,1;11.9
1742891952263;56;11;12;6;1,1,2,1,1,1;9.8
1742891952363;56;12;12;6;1,1,2,1,1,1;9.1
1742891952463;56;12;12;6;1,1,2,1,1,1;9.2
1742891952563;56;12;12;6;1,1,2,1,1,1;9.1
1742891952663;56;12;12;6;1,1,2,1,1,1;9.6
1742891952763;56;12;12;6;1,1,2,1,1,1;9.9
1742891952863;56;11;12;6;1,1,2,1,1,1;10.2
1742891952963;56;7;12;6;1,1,2,1,1,1;11.3
1742891953062;29;12;19;5;1,1,2,1,1;12.3
1742891953162;29;12;19;5;1,1,2,1,1;12.7
1742891953262;29;8;19;5;1,1,2,1,1;11.8
1742891953361;11;11;19;4;1,1,2,1;8.7
1742891953462;11;11;19;4;1,1,2,1;9.6
1742891953562;11;9;19;4;1,1,2,1;8.7
1742891953661;11;7;19;4;1,1,2,1;5.7
1742891953761;11;6;19;4;1,1,2,1;3.5
1742891953861;12;2;27;4;1,1,2,2;6.4
1742891953961;2;12;16;3;1,1,2;5.6
1742891954061;2;11;16;3;1,1,2;5.5
1742891954161;2;12;16;3;1,1,2;5.1
1742891954261;12;1;27;4;1,1,2,2;5.7
1742891954361;12;4;27;4;1,1,2,2;5.4
1742891954461;12;4;27;4;1,1,2,2;6.2
1742891954561;12;4;27;4;1,1,2,2;6.3
1742891954661;12;5;27;4;1,1,2,2;7.1
1742891954761;12;7;27;4;1,1,2,2;6.7
1742891954861;12;9;27;4;1,1,2,2;7.4
1742891954961;12;11;27;4;1,1,2,2;6.4
1742891955060;12;12;27;4;1,1,2,2;5.6
1742891955161;12;13;27;4;1,1,2,2;5.2
1742891955261;12;12;27;4;1,1,2,2;4.9
1742891955360;12;13;27;4;1,1,2,2;5.1
1742891955459;12;13;27;4;1,1,2,2;5.5
1742891955560;12;14;27;4;1,1,2,2;5.1
1742891955659;12;15;27;4;1,1,2,2;4.8
1742891955760;12;18;27;4;1,1,2,2;5.5
1742891955859;12;19;27;4;1,1,2,2;6.4
1742891955960;12;20;27;4;1,1,2,2;6.6
1742891956060;12;20;27;4;1,1,2,2;7.2
1742891956160;12;21;27;4;1,1,2,2;6.4
1742891956259;12;22;27;4;1,1,2,2;8.2
1742891956360;10;7;26;5;1,1,2,2,1;7.8
1742891956459;10;5;26;5;1,1,2,2,1;5.8
1742891956559;10;6;26;5;1,1,2,2,1;5.3
1742891956659;10;4;26;5;1,1,2,2,1;5.5
1742891956759;10;4;26;5;1,1,2,2,1;4.8
1742891956859;10;4;26;5;1,1,2,2,1;6.3
1742891956959;12;21;27;4;1,1,2,2;7.8
1742891957059;12;19;27;4;1,1,2,2;8.4
1742891957159;12;19;27;4;1,1,2,2;7.7
1742891957259;12;19;27;4;1,1,2,2;6.6
1742891957359;10;4;26;5;1,1,2,2,1;4.8
1742891957459;10;8;26;5;1,1,2,2,1;5.2
1742891957559;10;9;26;5;1,1,2,2,1;6.5
1742891957658;10;11;26;5;1,1,2,2,1;9.6
1742891957758;10;8;26;5;1,1,2,2,1;10.8
1742891957858;10;8;26;5;1,1,2,2,1;9.4
1742891957958;10;11;26;5;1,1,2,2,1;10
1742891958058;10;11;26;5;1,1,2,2,1;8.4
1742891958158;10;11;26;5;1,1,2,2,1;8.9
1742891958258;10;12;26;5;1,1,2,2,1;8.8
1742891958358;10;12;26;5;1,1,2,2,1;8.6
1742891958458;10;13;26;5;1,1,2,2,1;9.3
1742891958558;10;14;26;5;1,1,2,2,1;9.6
1742891958657;10;15;26;5;1,1,2,2,1;10.4
1742891958758;10;15;26;5;1,1,2,2,1;10.4
1742891958858;10;16;26;5;1,1,2,2,1;8.7
1742891958958;10;18;26;5;1,1,2,2,1;8.1
1742891959057;10;19;26;5;1,1,2,2,1;8.3
1742891959158;10;18;26;5;1,1,2,2,1;9.4
1742891959257;10;18;26;5;1,1,2,2,1;11.1
1742891959357;10;19;26;5;1,1,2,2,1;12.3
1742891959457;25;17;21;6;1,1,2,2,2,1;13.1
1742891959557;10;18;26;5;1,1,2,2,1;12.7
1742891959657;25;15;21;6;1,1,2,2,2,1;10.6
1742891959756;25;14;21;6;1,1,2,2,2,1;9.9
1742891959857;10;20;26;5;1,1,2,2,1;9.6
1742891959956;10;21;26;5;1,1,2,2,1;10
1742891960056;10;19;26;5;1,1,2,2,1;10.9
1742891960156;10;19;26;5;1,1,2,2,1;10.9
1742891960256;10;18;26;5;1,1,2,2,1;12
1742891960356;25;17;21;6;1,1,2,2,2,1;12.7
1742891960456;48;4;30;7;1,1,2,2,2,1,1;11.2
1742891960556;48;6;30;7;1,1,2,2,2,1,1;10.6
1742891960656;48;8;30;7;1,1,2,2,2,1,1;11.6
1742891960756;48;6;30;7;1,1,2,2,2,1,1;11.3
1742891960856;48;8;30;7;1,1,2,2,2,1,1;10.6
1742891960956;48;7;30;7;1,1,2,2,2,1,1;10.3
1742891961056;48;9;30;7;1,1,2,2,2,1,1;9.2
1742891961156;48;4;30;7;1,1,2,2,2,1,1;8
1742891961256;48;2;30;7;1,1,2,2,2,1,1;5.5
1742891961356;25;19;21;6;1,1,2,2,2,1;4.1
1742891961456;25;17;21;6;1,1,2,2,2,1;5.9
1742891961555;25;15;21;6;1,1,2,2,2,1;6.9
1742891961655;27;2;8;6;1,1,2,2,1,1;8.4
1742891961755;25;15;21;6;1,1,2,2,2,1;8.2
1742891961855;25;15;21;6;1,1,2,2,2,1;8.2
1742891961955;25;17;21;6;1,1,2,2,2,1;7.9
1742891962055;25;15;21;6;1,1,2,2,2,1;6.9
1742891962155;25;13;21;6;1,1,2,2,2,1;6.7
1742891962255;25;10;21;6;1,1,2,2,2,1;4
1742891962354;25;9;21;6;1,1,2,2,2,1;5.2
1742891962454;25;9;21;6;1,1,2,2,2,1;3.7
1742891962554;25;7;21;6;1,1,2,2,2,1;5
1742891962654;25;4;21;6;1,1,2,2,2,1;4.6
1742891962754;25;6;21;6;1,1,2,2,2,1;3.5
1742891962854;25;7;21;6;1,1,2,2,2,1;4.3
1742891962954;25;5;21;6;1,1,2,2,2,1;3.6
1742891963054;25;3;21;6;1,1,2,2,2,1;4.1
1742891963154;9;8;10;5;1,1,2,2,2;1.7
1742891963254;10;7;26;5;1,1,2,2,1;1
1742891963354;10;1;26;5;1,1,2,2,1;1
1742891963454;9;1;10;5;1,1,2,2,2;0.4
1742891963554;9;5;10;5;1,1,2,2,2;1.5
1742891963654;9;6;10;5;1,1,2,2,2;2.7
1742891963754;25;6;21;6;1,1,2,2,2,1;3.3
1742891963853;25;6;21;6;1,1,2,2,2,1;3.6
1742891963953;25;4;21;6;1,1,2,2,2,1;2.6
1742891964054;25;1;21;6;1,1,2,2,2,1;3.1
1742891964153;26;2;11;6;1,1,2,2,2,2;4.1
1742891964253;10;7;26;5;1,1,2,2,1;5.1
1742891964353;10;5;26;5;1,1,2,2,1;5.9
1742891964453;10;4;26;5;1,1,2,2,1;3.6
1742891964552;10;2;26;5;1,1,2,2,1;3.9
1742891964652;12;25;27;4;1,1,2,2;6.2
1742891964752;12;24;27;4;1,1,2,2;8.6
1742891964852;10;3;26;5;1,1,2,2,1;6.3
1742891964952;10;4;26;5;1,1,2,2,1;8.5
1742891965052;10;8;26;5;1,1,2,2,1;8.5
1742891965152;10;15;26;5;1,1,2,2,1;8.8
1742891965252;10;12;26;5;1,1,2,2,1;4.7
1742891965352;10;17;26;5;1,1,2,2,1;4.8
1742891965452;10;23;26;5;1,1,2,2,1;4.9
1742891965552;28;3;24;6;1,1,2,2,1,2;4.6
1742891965652;28;7;24;6;1,1,2,2,1,2;4.1
1742891965752;28;6;24;6;1,1,2,2,1,2;5.4
1742891965852;28;4;24;6;1,1,2,2,1,2;4.1
1742891965952;28;6;24;6;1,1,2,2,1,2;4.9
1742891966051;10;16;26;5;1,1,2,2,1;7.8
1742891966152;10;14;26;5;1,1,2,2,1;5.6
1742891966251;10;15;26;5;1,1,2,2,1;5.8
1742891966351;10;18;26;5;1,1,2,2,1;6.8
1742891966452;10;19;26;5;1,1,2,2,1;7.9
1742891966552;10;20;26;5;1,1,2,2,1;7.8
1742891966650;28;6;24;6;1,1,2,2,1,2;7.7
1742891966751;28;7;24;6;1,1,2,2,1,2;8.4
1742891966850;28;12;24;6;1,1,2,2,1,2;6.5
1742891966950;28;13;24;6;1,1,2,2,1,2;7.7
1742891967051;28;14;24;6;1,1,2,2,1,2;8.2
1742891967150;28;14;24;6;1,1,2,2,1,2;6.9
1742891967250;28;12;24;6;1,1,2,2,1,2;7.6
1742891967351;28;12;24;6;1,1,2,2,1,2;6.8
1742891967450;28;9;24;6;1,1,2,2,1,2;6.2
1742891967550;28;7;24;6;1,1,2,2,1,2;6.5
1742891967650;10;18;26;5;1,1,2,2,1;5.5
1742891967750;12;27;27;4;1,1,2,2;4.6
1742891967850;9;2;10;5;1,1,2,2,2;3.5
1742891967950;9;4;10;5;1,1,2,2,2;2.9
1742891968050;9;3;10;5;1,1,2,2,2;5
1742891968149;9;2;10;5;1,1,2,2,2;5.2
1742891968250;12;25;27;4;1,1,2,2;9.7
1742891968349;12;8;27;4;1,1,2,2;13.2
1742891968450;12;6;27;4;1,1,2,2;11.2
1742891968549;12;4;27;4;1,1,2,2;12.3
1742891968649;12;5;27;4;1,1,2,2;11.5
1742891968749;12;7;27;4;1,1,2,2;11.2
1742891968849;12;10;27;4;1,1,2,2;12
1742891968949;12;11;27;4;1,1,2,2;12.9
1742891969049;12;15;27;4;1,1,2,2;12.2
1742891969149;12;20;27;4;1,1,2,2;9.6
1742891969249;12;24;27;4;1,1,2,2;8.7
1742891969349;12;24;27;4;1,1,2,2;8.8
1742891969449;12;24;27;4;1,1,2,2;9.5
1742891969548;10;4;26;5;1,1,2,2,1;8.6
1742891969649;10;6;26;5;1,1,2,2,1;9
1742891969749;10;9;26;5;1,1,2,2,1;8.3
1742891969848;10;10;26;5;1,1,2,2,1;7.1
1742891969948;10;10;26;5;1,1,2,2,1;7.1
1742891970049;10;13;26;5;1,1,2,2,1;7
1742891970149;10;14;26;5;1,1,2,2,1;6.8
1742891970248;10;13;26;5;1,1,2,2,1;6.6
1742891970348;26;5;11;6;1,1,2,2,2,2;4
1742891970447;26;6;11;6;1,1,2,2,2,2;3.3
1742891970547;26;6;11;6;1,1,2,2,2,2;3.8
1742891970647;26;10;11;6;1,1,2,2,2,2;5.3
1742891970748;26;6;11;6;1,1,2,2,2,2;7.8
1742891970847;26;4;11;6;1,1,2,2,2,2;9
1742891970947;9;6;10;5;1,1,2,2,2;9.7
1742891971047;12;26;27;4;1,1,2,2;11.8
1742891971147;12;25;27;4;1,1,2,2;11.6
1742891971247;12;24;27;4;1,1,2,2;11.7
1742891971347;12;24;27;4;1,1,2,2;7.3
1742891971447;9;6;10;5;1,1,2,2,2;7.4
1742891971547;9;6;10;5;1,1,2,2,2;7.1
1742891971647;9;4;10;5;1,1,2,2,2;7.5
1742891971747;10;5;26;5;1,1,2,2,1;5.8
1742891971847;10;9;26;5;1,1,2,2,1;6.2
1742891971947;26;6;11;6;1,1,2,2,2,2;7.2
1742891972047;53;1;25;7;1,1,2,2,2,2,2;6.4
1742891972147;53;6;25;7;1,1,2,2,2,2,2;7
1742891972246;53;4;25;7;1,1,2,2,2,2,2;6.9
1742891972347;53;8;25;7;1,1,2,2,2,2,2;7.7
1742891972447;53;9;25;7;1,1,2,2,2,2,2;7.8
1742891972570;53;10;25;7;1,1,2,2,2,2,2;8.3
1742891972670;53;10;25;7;1,1,2,2,2,2,2;9.2
1742891972745;53;12;25;7;1,1,2,2,2,2,2;9.6
1742891972870;53;16;25;7;1,1,2,2,2,2,2;10.4
1742891972970;53;17;25;7;1,1,2,2,2,2,2;11.2
1742891973045;53;17;25;7;1,1,2,2,2,2,2;10.8
1742891973170;28;12;24;6;1,1,2,2,1,2;10.9
1742891973245;28;9;24;6;1,1,2,2,1,2;10.4
1742891973370;10;17;26;5;1,1,2,2,1;11.2
1742891973470;10;16;26;5;1,1,2,2,1;9.6
1742891973570;10;16;26;5;1,1,2,2,1;8.4
1742891973670;10;17;26;5;1,1,2,2,1;8.4
1742891973770;53;4;25;7;1,1,2,2,2,2,2;11
1742891973870;53;5;25;7;1,1,2,2,2,2,2;11.5
1742891973970;52;6;20;7;1,1,2,2,2,2,1;10.4
1742891974070;52;11;20;7;1,1,2,2,2,2,1;11
1742891974170;52;14;20;7;1,1,2,2,2,2,1;11.2
1742891974270;52;13;20;7;1,1,2,2,2,2,1;3.9
1742891974370;52;12;20;7;1,1,2,2,2,2,1;9.1
1742891974470;52;11;20;7;1,1,2,2,2,2,1;8.4
1742891974570;52;9;20;7;1,1,2,2,2,2,1;9.7
1742891974670;52;3;20;7;1,1,2,2,2,2,1;12.4
1742891974770;26;4;11;6;1,1,2,2,2,2;12.2
1742891974844;26;3;11;6;1,1,2,2,2,2;12.5
1742891974944;52;5;20;7;1,1,2,2,2,2,1;12
1742891975044;52;13;20;7;1,1,2,2,2,2,1;6.2
1742891975144;52;14;20;7;1,1,2,2,2,2,1;7.7
1742891975244;52;16;20;7;1,1,2,2,2,2,1;8.6
1742891975344;52;7;20;7;1,1,2,2,2,2,1;9
1742891975444;9;6;10;5;1,1,2,2,2;7.8
1742891975543;12;26;27;4;1,1,2,2;8.2
1742891975643;12;16;27;4;1,1,2,2;8.8
1742891975743;12;14;27;4;1,1,2,2;6.9
1742891975843;12;19;27;4;1,1,2,2;3.7
1742891975943;12;24;27;4;1,1,2,2;1.2
1742891976043;12;25;27;4;1,1,2,2;2.1
1742891976143;12;25;27;4;1,1,2,2;1.8
1742891976243;12;25;27;4;1,1,2,2;2.5
1742891976343;10;4;26;5;1,1,2,2,1;3.3
1742891976443;10;3;26;5;1,1,2,2,1;2.8
1742891976543;10;6;26;5;1,1,2,2,1;6.1
1742891976643;25;9;21;6;1,1,2,2,2,1;6.3
1742891976743;25;11;21;6;1,1,2,2,2,1;6.9
1742891976843;25;13;21;6;1,1,2,2,2,1;6.8
1742891976943;25;15;21;6;1,1,2,2,2,1;7.1
1742891977043;25;15;21;6;1,1,2,2,2,1;6
1742891977143;25;14;21;6;1,1,2,2,2,1;3.5
1742891977242;25;14;21;6;1,1,2,2,2,1;2.6
1742891977343;25;15;21;6;1,1,2,2,2,1;3.5
1742891977442;25;15;21;6;1,1,2,2,2,1;1.8
1742891977542;25;16;21;6;1,1,2,2,2,1;2.9
1742891977642;25;16;21;6;1,1,2,2,2,1;3.1
1742891977741;25;17;21;6;1,1,2,2,2,1;2.6
1742891977842;25;17;21;6;1,1,2,2,2,1;2.9
1742891977942;25;15;21;6;1,1,2,2,2,1;3.2
1742891978042;25;7;21;6;1,1,2,2,2,1;3.1
1742891978141;10;7;26;5;1,1,2,2,1;1.9
1742891978242;10;6;26;5;1,1,2,2,1;1.2
1742891978341;12;25;27;4;1,1,2,2;3.9
1742891978441;12;20;27;4;1,1,2,2;6.9
1742891978541;12;13;27;4;1,1,2,2;9.4
1742891978641;12;13;27;4;1,1,2,2;9.6
1742891978741;12;13;27;4;1,1,2,2;8.6
1742891978841;12;11;27;4;1,1,2,2;8.2
1742891978941;12;11;27;4;1,1,2,2;8.8
1742891979041;12;10;27;4;1,1,2,2;10.4
1742891979141;12;6;27;4;1,1,2,2;11.8
1742891979241;2;10;16;3;1,1,2;11.1
1742891979341;4;97;100;2;1,1;8.9
1742891979441;4;92;100;2;1,1;8.3
1742891979540;4;85;100;2;1,1;8.8
1742891979640;4;74;100;2;1,1;10.9
1742891979740;4;68;100;2;1,1;12.3
1742891979840;4;69;100;2;1,1;13.2
1742891979940;4;67;100;2;1,1;13.5
1742891980040;4;67;100;2;1,1;10.6
1742891980140;4;61;100;2;1,1;9.9
1742891980240;4;59;100;2;1,1;9.7
1742891980340;4;60;100;2;1,1;10
1742891980464;4;59;100;2;1,1;11
1742891980565;4;59;100;2;1,1;9.9
1742891980640;4;54;100;2;1,1;9.6
1742891980740;4;51;100;2;1,1;7.9
1742891980864;4;46;100;2;1,1;9.4
1742891980940;4;44;100;2;1,1;9.2
1742891981065;4;35;100;2;1,1;5.5
1742891981140;4;36;100;2;1,1;6.7
1742891981264;4;31;100;2;1,1;7
1742891981364;4;30;100;2;1,1;8.5
1742891981463;4;31;100;2;1,1;8.7
1742891981564;4;31;100;2;1,1;8.9
1742891981663;4;32;100;2;1,1;7.3
1742891981763;4;31;100;2;1,1;7.5
1742891981863;4;30;100;2;1,1;8.3
1742891981963;4;29;100;2;1,1;9.8
1742891982063;4;28;100;2;1,1;9.6
1742891982163;4;28;100;2;1,1;8.3
1742891982263;4;27;100;2;1,1;6.9
1742891982363;4;24;100;2;1,1;5.3
1742891982463;4;21;100;2;1,1;5.7
1742891982563;4;22;100;2;1,1;5.4
1742891982663;4;23;100;2;1,1;4.8
1742891982763;4;23;100;2;1,1;2.4
1742891982863;4;21;100;2;1,1;3.3
1742891982963;4;19;100;2;1,1;1.3
1742891983063;4;17;100;2;1,1;1.3
1742891983163;4;14;100;2;1,1;2.1
1742891983263;4;13;100;2;1,1;1.8
1742891983362;4;10;100;2;1,1;2.9
1742891983463;4;10;100;2;1,1;3.4
1742891983561;4;10;100;2;1,1;2.9
1742891983662;4;9;100;2;1,1;3
1742891983762;4;9;100;2;1,1;3.5
1742891983861;4;9;100;2;1,1;3.7
1742891983961;4;9;100;2;1,1;3.6
1742891984061;4;9;100;2;1,1;3.4
1742891984161;4;8;100;2;1,1;3.4
1742891984261;4;8;100;2;1,1;3.6
1742891984361;4;8;100;2;1,1;3.5
1742891984461;4;7;100;2;1,1;3.6
1742891984561;4;8;100;2;1,1;4
1742891984661;4;8;100;2;1,1;4
1742891984761;4;7;100;2;1,1;3.9
1742891984861;4;7;100;2;1,1;3.6
1742891984961;4;7;100;2;1,1;3.7
1742891985061;4;6;100;2;1,1;3.9
1742891985161;4;4;100;2;1,1;4.5
1742891985261;0;122;129;1;1;5.4
1742891985361;0;120;129;1;1;5.7
1742891985461;0;119;129;1;1;5.2
1742891985561;0;115;129;1;1;4.9
1742891985661;0;103;129;1;1;4.5
1742891985761;0;104;129;1;1;4.4
1742891985859;0;102;129;1;1;3.9
1742891985960;0;101;129;1;1;3.7
1742891986061;0;99;129;1;1;4.1
1742891986160;0;99;129;1;1;4.2
1742891986259;0;98;129;1;1;4.2
1742891986359;0;98;129;1;1;3.7
1742891986459;0;97;129;1;1;3.4
1742891986560;0;96;129;1;1;3.3
1742891986659;0;96;129;1;1;2.3
